"No.","Time","Source","Destination","Protocol","Length","Info"
"864","22.357168600","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=33392 Ack=11197 Win=255 Len=0"
"865","22.451237200","10.33.98.162","224.0.0.22","IGMPv3","62","Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources"
"866","22.451310800","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"867","22.521505400","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"868","22.563375200","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=33392 Ack=11276 Win=255 Len=0"
"869","22.595919600","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"870","22.595940500","10.33.98.162","204.80.128.1","TLSv1.2","389","Application Data"
"871","22.596008400","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"872","22.596022100","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"873","22.596051100","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"874","22.596121000","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"875","22.596184100","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"876","22.596239200","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"877","22.596259000","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"878","22.596310800","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"879","22.596321900","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"880","22.596324700","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"881","22.596339000","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"882","22.596356200","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"883","22.596368100","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"884","22.596382300","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"885","22.596408200","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"886","22.596420300","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"887","22.596436200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"888","22.596455700","10.33.98.162","204.80.128.1","TLSv1.2","1729","Application Data, Application Data, Application Data, Application Data, Application Data"
"889","22.596494400","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"890","22.596509000","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"891","22.596525000","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"892","22.596696900","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"893","22.596727800","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"894","22.596745400","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"895","22.596750800","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"896","22.596777400","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"897","22.596793000","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"898","22.596807100","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"899","22.597327400","fe80::335b:ff99:bc5f:c321","ff02::1:3","LLMNR","95","Standard query 0xb44d ANY DESKTOP-9QTM77Q"
"900","22.597480600","10.33.98.162","224.0.0.252","LLMNR","75","Standard query 0xb44d ANY DESKTOP-9QTM77Q"
"901","22.599203000","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"902","22.599245500","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"903","22.599264200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"904","22.599290400","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"905","22.599315000","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"906","22.599332800","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"907","22.599387200","10.33.98.162","204.80.128.1","TLSv1.2","1520","Application Data, Application Data, Application Data, Application Data, Application Data"
"908","22.599426400","10.33.98.162","123.16.110.247","UDP","156","9993  >  63138 Len=114"
"909","22.599441300","10.33.98.162","123.16.110.247","UDP","156","30061  >  63138 Len=114"
"910","22.599455800","10.33.98.162","123.16.110.247","UDP","156","55933  >  63138 Len=114"
"911","22.626778600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"912","22.626834800","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"913","22.626856300","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"914","22.634064800","10.33.98.162","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"915","22.634210300","10.33.98.162","123.16.110.247","UDP","257","9993  >  63138 Len=215"
"916","22.634241000","10.33.98.162","123.16.110.247","UDP","257","30061  >  63138 Len=215"
"917","22.634258200","10.33.98.162","123.16.110.247","UDP","257","55933  >  63138 Len=215"
"918","22.650993400","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=33727 Win=520 Len=0"
"919","22.651039700","10.33.98.162","204.80.128.1","TLSv1.2","326","Application Data, Application Data"
"920","22.655065500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=35087 Win=519 Len=0"
"921","22.655065500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=35402 Win=519 Len=0"
"922","22.656333300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=36762 Win=518 Len=0"
"923","22.656333300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=36868 Win=518 Len=0"
"924","22.713902700","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11276 Ack=37140 Win=519 Len=0"
"925","22.833264000","fe80::335b:ff99:bc5f:c321","ff02::1:2","DHCPv6","120","Information-request XID: 0xe41d8e CID: 000100012ea6f5d2a036bc32d83e "
"926","22.848553300","10.33.98.162","216.239.38.223","TCP","55","62986  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"927","22.867468400","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"928","22.871236800","216.239.38.223","10.33.98.162","TCP","66","443  >  62986 [ACK] Seq=1 Ack=2 Win=1017 Len=0 SLE=1 SRE=2"
"929","22.911601500","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=37140 Ack=11355 Win=255 Len=0"
"930","22.922879100","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"931","22.943049900","Intel_f3:7b:86","Broadcast","ARP","42","Who has 10.33.98.162? (ARP Probe)"
"932","22.943086700","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"933","22.943217100","fe80::335b:ff99:bc5f:c321","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::335b:ff99:bc5f:c321 (ovr) is at 84:7b:57:f3:7b:86"
"934","22.943225500","2405:4802:1beb:e6a0::5","ff02::1","ICMPv6","86","Neighbor Advertisement 2405:4802:1beb:e6a0::5 (ovr) is at 84:7b:57:f3:7b:86"
"935","22.943232000","fd00:db80::5","ff02::1","ICMPv6","86","Neighbor Advertisement fd00:db80::5 (ovr) is at 84:7b:57:f3:7b:86"
"936","22.943240600","fe80::335b:ff99:bc5f:c321","ff02::2","ICMPv6","70","Router Solicitation from 84:7b:57:f3:7b:86"
"937","22.943254200","fe80::335b:ff99:bc5f:c321","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"938","22.944855200","10.33.98.162","204.80.128.1","TLSv1.2","389","Application Data"
"939","22.944908200","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"940","22.944925200","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"941","22.944942000","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"942","22.944966000","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"943","22.944978500","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"944","22.944991500","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"945","22.945029900","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"946","22.945042600","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"947","22.945055600","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"948","22.945073200","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"949","22.945084300","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"950","22.945096800","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"951","22.998458600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11434 Ack=37475 Win=520 Len=0"
"952","22.998508200","10.33.98.162","204.80.128.1","TLSv1.2","1059","Application Data, Application Data, Application Data"
"953","23.023429500","fe80::335b:ff99:bc5f:c321","ff02::1:3","LLMNR","95","Standard query 0xb44d ANY DESKTOP-9QTM77Q"
"954","23.023500700","10.33.98.162","224.0.0.252","LLMNR","75","Standard query 0xb44d ANY DESKTOP-9QTM77Q"
"955","23.023790900","10.33.98.162","79.127.159.187","UDP","365","9993  >  9993 Len=323"
"956","23.023818800","10.33.98.162","79.127.159.187","UDP","365","30061  >  9993 Len=323"
"957","23.023838200","10.33.98.162","79.127.159.187","UDP","365","55933  >  9993 Len=323"
"958","23.023863800","10.33.98.162","35.208.142.93","UDP","365","9993  >  21049 Len=323"
"959","23.023875800","10.33.98.162","35.208.142.93","UDP","365","30061  >  21049 Len=323"
"960","23.023889700","10.33.98.162","35.208.142.93","UDP","365","55933  >  21049 Len=323"
"961","23.023937500","10.33.98.162","123.16.110.247","UDP","156","9993  >  63138 Len=114"
"962","23.023951200","10.33.98.162","123.16.110.247","UDP","156","30061  >  63138 Len=114"
"963","23.023965100","10.33.98.162","123.16.110.247","UDP","156","55933  >  63138 Len=114"
"964","23.024720500","142.250.198.46","10.33.98.162","TLSv1.2","127","Application Data"
"965","23.024906600","10.33.98.162","142.250.198.46","TCP","54","56462  >  443 [FIN, ACK] Seq=2 Ack=74 Win=255 Len=0"
"966","23.046781000","142.250.198.46","10.33.98.162","TCP","60","443  >  56462 [FIN, ACK] Seq=74 Ack=3 Win=1040 Len=0"
"967","23.046846700","10.33.98.162","142.250.198.46","TCP","54","56462  >  443 [ACK] Seq=3 Ack=75 Win=255 Len=0"
"968","23.049642800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11434 Ack=38480 Win=520 Len=0"
"969","23.049677400","10.33.98.162","204.80.128.1","TLSv1.2","850","Application Data, Application Data, Application Data"
"970","23.086596900","10.33.98.162","172.188.155.25","TCP","55","53868  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP PDU reassembled in 1042]"
"971","23.099335800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11434 Ack=39276 Win=520 Len=0"
"972","23.136104000","172.188.155.25","10.33.98.162","TCP","66","443  >  53868 [ACK] Seq=1 Ack=2 Win=307 Len=0 SLE=1 SRE=2"
"973","23.261039000","10.33.98.162","74.125.200.188","TCP","55","51785  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"974","23.311007800","74.125.200.188","10.33.98.162","TCP","66","443  >  51785 [ACK] Seq=1 Ack=2 Win=1048 Len=0 SLE=1 SRE=2"
"975","23.318838900","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"976","23.371048200","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=39276 Ack=11513 Win=254 Len=0"
"977","23.955597000","Intel_f3:7b:86","Broadcast","ARP","42","Who has 10.33.98.162? (ARP Probe)"
"978","23.955674300","fe80::335b:ff99:bc5f:c321","ff02::2","ICMPv6","70","Router Solicitation from 84:7b:57:f3:7b:86"
"979","24.839970500","fe80::335b:ff99:bc5f:c321","ff02::1:2","DHCPv6","120","Information-request XID: 0xe41d8e CID: 000100012ea6f5d2a036bc32d83e "
"980","24.950872400","Intel_f3:7b:86","Broadcast","ARP","42","ARP Announcement for 10.33.98.162"
"981","24.971674000","10.33.98.162","216.239.38.223","TCP","54","62986  >  443 [FIN, ACK] Seq=2 Ack=1 Win=255 Len=0"
"982","24.971821100","10.33.98.162","142.250.198.42","TCP","54","59964  >  443 [FIN, ACK] Seq=2 Ack=1 Win=253 Len=0"
"983","24.982061200","10.33.98.162","142.250.197.142","TCP","54","61892  >  443 [FIN, ACK] Seq=2 Ack=1 Win=252 Len=0"
"984","24.982191900","10.33.98.162","142.250.199.234","TCP","54","59921  >  443 [FIN, ACK] Seq=2 Ack=1 Win=255 Len=0"
"985","24.982269000","10.33.98.162","142.250.198.35","TCP","54","51027  >  443 [FIN, ACK] Seq=1 Ack=1 Win=252 Len=0"
"986","24.982326000","10.33.98.162","64.233.170.139","TCP","54","63692  >  443 [FIN, ACK] Seq=2 Ack=1 Win=253 Len=0"
"987","24.996095300","142.250.198.42","10.33.98.162","TCP","60","443  >  59964 [FIN, ACK] Seq=1 Ack=3 Win=1086 Len=0"
"988","24.996095300","216.239.38.223","10.33.98.162","TCP","60","443  >  62986 [FIN, ACK] Seq=1 Ack=3 Win=1017 Len=0"
"989","24.996160300","10.33.98.162","142.250.198.42","TCP","54","59964  >  443 [ACK] Seq=3 Ack=2 Win=253 Len=0"
"990","24.996211500","10.33.98.162","216.239.38.223","TCP","54","62986  >  443 [ACK] Seq=3 Ack=2 Win=255 Len=0"
"991","25.003507100","142.250.199.234","10.33.98.162","TCP","60","443  >  59921 [FIN, ACK] Seq=1 Ack=3 Win=1026 Len=0"
"992","25.003565200","10.33.98.162","142.250.199.234","TCP","54","59921  >  443 [ACK] Seq=3 Ack=2 Win=255 Len=0"
"993","25.010724900","142.250.198.35","10.33.98.162","TCP","60","443  >  51027 [FIN, ACK] Seq=1 Ack=2 Win=1044 Len=0"
"994","25.010724900","142.250.197.142","10.33.98.162","TCP","60","443  >  61892 [FIN, ACK] Seq=1 Ack=3 Win=528 Len=0"
"995","25.010786000","10.33.98.162","142.250.198.35","TCP","54","51027  >  443 [ACK] Seq=2 Ack=2 Win=252 Len=0"
"996","25.010831500","10.33.98.162","142.250.197.142","TCP","54","61892  >  443 [ACK] Seq=3 Ack=2 Win=252 Len=0"
"997","25.021775900","10.33.98.162","150.171.110.104","TCP","54","51558  >  443 [FIN, ACK] Seq=3476 Ack=72648 Win=130816 Len=0"
"998","25.024949000","10.33.98.162","104.208.16.90","TCP","54","50202  >  443 [FIN, ACK] Seq=3448 Ack=135 Win=253 Len=0"
"999","25.030738700","10.33.98.162","150.171.27.16","TCP","54","54431  >  443 [FIN, ACK] Seq=1 Ack=1 Win=254 Len=0"
"1000","25.030916900","10.33.98.162","150.171.27.16","TCP","54","65001  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"1001","25.031019300","10.33.98.162","150.171.27.16","TCP","54","61674  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"1002","25.031175500","10.33.98.162","150.171.27.16","TCP","54","57850  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"1003","25.035422700","64.233.170.139","10.33.98.162","TCP","60","443  >  63692 [FIN, ACK] Seq=1 Ack=3 Win=1043 Len=0"
"1004","25.035485200","10.33.98.162","64.233.170.139","TCP","54","63692  >  443 [ACK] Seq=3 Ack=2 Win=253 Len=0"
"1005","25.059345200","150.171.27.16","10.33.98.162","TCP","60","443  >  65001 [ACK] Seq=1 Ack=2 Win=16385 Len=0"
"1006","25.059345200","150.171.27.16","10.33.98.162","TCP","60","443  >  65001 [FIN, ACK] Seq=1 Ack=2 Win=16385 Len=0"
"1007","25.059410900","10.33.98.162","150.171.27.16","TCP","54","65001  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"1008","25.072075100","150.171.27.16","10.33.98.162","TCP","60","443  >  54431 [ACK] Seq=1 Ack=2 Win=16386 Len=0"
"1009","25.072075100","150.171.27.16","10.33.98.162","TCP","60","443  >  54431 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1010","25.072075100","150.171.27.16","10.33.98.162","TCP","60","443  >  57850 [ACK] Seq=1 Ack=2 Win=16388 Len=0"
"1011","25.077929700","150.171.27.16","10.33.98.162","TCP","60","443  >  57850 [FIN, ACK] Seq=1 Ack=2 Win=16388 Len=0"
"1012","25.077989400","10.33.98.162","150.171.27.16","TCP","54","57850  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"1013","25.081750300","150.171.110.104","10.33.98.162","TCP","60","443  >  51558 [FIN, ACK] Seq=72648 Ack=3477 Win=76800 Len=0"
"1014","25.081805700","10.33.98.162","150.171.110.104","TCP","54","51558  >  443 [ACK] Seq=3477 Ack=72649 Win=130816 Len=0"
"1015","25.096803700","150.171.27.16","10.33.98.162","TCP","60","443  >  61674 [FIN, ACK] Seq=1 Ack=2 Win=16389 Len=0"
"1016","25.096864500","10.33.98.162","150.171.27.16","TCP","54","61674  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"1017","25.280098700","104.208.16.90","10.33.98.162","TCP","60","443  >  50202 [FIN, ACK] Seq=135 Ack=3449 Win=16388 Len=0"
"1018","25.280163400","10.33.98.162","104.208.16.90","TCP","54","50202  >  443 [ACK] Seq=3449 Ack=136 Win=253 Len=0"
"1019","25.645193000","10.33.98.162","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1020","25.788031000","10.33.98.162","204.80.128.1","TLSv1.2","281","Application Data"
"1021","25.788138400","10.33.98.162","123.16.110.247","UDP","257","9993  >  63138 Len=215"
"1022","25.788160000","10.33.98.162","123.16.110.247","UDP","257","30061  >  63138 Len=215"
"1023","25.788180800","10.33.98.162","123.16.110.247","UDP","257","55933  >  63138 Len=215"
"1024","25.806613500","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.52.228"
"1025","25.806613500","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.52.228 (Request)"
"1026","25.838442000","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=11513 Ack=39503 Win=520 Len=0"
"1027","26.088377400","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"1028","26.088377400","204.80.128.1","10.33.98.162","TLSv1.2","451","Application Data"
"1029","26.088444000","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=39503 Ack=11989 Win=252 Len=0"
"1030","26.342605200","204.80.128.1","10.33.98.162","TLSv1.2","313","Application Data"
